0.0 1.0 1.5802779763219774e-20
0.02040816326530612 1.0 -4.579204376668213e-21
0.04081632653061224 1.0 1.3030357401152275e-20
0.061224489795918366 1.0 -4.441626378671725e-21
0.08163265306122448 1.0 1.784289854566248e-20
0.1020408163265306 1.0 1.1409686127657384e-20
0.12244897959183673 1.0 1.2898748878799706e-20
0.14285714285714285 1.0 1.4558469520803084e-20
0.16326530612244897 1.0 2.1872771919687907e-20
0.18367346938775508 1.0 1.2301885816958114e-20
0.2040816326530612 1.0 2.762525942099595e-20
0.22448979591836732 1.0 3.0958949598996116e-20
0.24489795918367346 1.0 6.925748185009587e-20
0.26530612244897955 1.0 0.0
0.2857142857142857 1.0 2.2130710240181866e-20
0.3061224489795918 1.0 6.153395516778232e-20
0.32653061224489793 1.0 0.0
0.3469387755102041 1.0 -4.923237461607781e-20
0.36734693877551017 1.0 -5.029540228923023e-20
0.3877551020408163 1.0 1.8524084413392485e-20
0.4081632653061224 1.0 -4.08689858895843e-20
0.42857142857142855 1.0 0.0
0.44897959183673464 1.0 1.9798819811807548e-19
0.4693877551020408 1.0 2.173847584668206e-19
0.4897959183673469 1.0 1.191635642451713e-19
0.5102040816326531 1.0 6.670528617907906e-20
0.5306122448979591 1.0 3.6448780581858905e-20
0.5510204081632653 1.0 7.955736394178156e-20
0.5714285714285714 1.0 -6.503514566607343e-20
0.5918367346938775 1.0 3.5399006909199523e-20
0.6122448979591836 1.0 1.5396302432909708e-19
0.6326530612244897 1.0 -5.57415748981248e-20
0.6530612244897959 1.0 -1.2096166585474298e-19
0.673469387755102 1.0 1.311243691362192e-19
0.6938775510204082 1.0 5.680934251737637e-19
0.7142857142857142 1.0 0.0
0.7346938775510203 1.0 6.6511115636634545e-19
0.7551020408163265 1.0 3.6662518215185694e-19
0.7755102040816326 1.0 3.9624976910119248e-19
0.7959183673469387 1.0 1.0705884225792056e-19
0.8163265306122448 1.0 -1.7357760839314532e-19
0.836734693877551 1.0 -1.6424280453317586e-19
